Residuals	number_of_pups_scaled	lipocalin2_pg_ml_scaled	weight_grams_scaled	genotype
K11014|cytolethal distending toxin subunit B	0.924008611373277	0.0140909046993785	0.000539536849842734	0.0613609470775012	0
K11015|cytolethal distending toxin subunit C	0.830490410861708	0.109981566947279	0.00358534963942873	0.0559426725515841	0
K11051|multidrug|hemolysin transport system permease protein	0.732417901653027	0.0836302405487491	0.0396122316989983	0.00202440387302874	0.142315222226197
K11065|thiol peroxidase, atypical 2-Cys peroxiredoxin	0.916044479139475	0.0625802007888458	0.00163708622964236	0.0197382338420367	0
K11068|hemolysin III	0.887932373588483	0.000145577995350387	0.0327423602486944	0.076036783689477	0.00314290447799492
K11072|spermidine|putrescine transport system ATP-binding protein [EC.3.6.3.31]	0.926177584948116	0.0233916654423397	0.000354544732191713	0.0500762048773529	0
K11085|ATP-binding cassette, subfamily B, bacterial MsbA [EC.3.6.3.-]	0.967123392864195	0.0299224527071602	0.000903585990352871	0.00205056843829224	0
K11145|ribonuclease III family protein	0.695158904322778	0.0518890195963123	0.127939120993171	0.00695343400122398	0.118059521086515
K11175|phosphoribosylglycinamide formyltransferase 1 [EC.2.1.2.2]	0.907763181109972	0.00181359361291673	0.000197771846327354	0.0902254534307842	0
K11179|tRNA 2-thiouridine synthesizing protein E [EC.2.8.1.-]	0.685184615472805	0.00455553078335112	0.0541522587319974	0.0946614684958557	0.161446126515991
K11189|phosphocarrier protein	0.890005124955025	0.00427867292039816	0.017089759451662	0.0886264426729146	0
K11473|glycolate oxidase iron-sulfur subunit	0.879737009336745	0.048371806702977	0.00444446335105904	0.0674467206092193	0
K11689|C4-dicarboxylate transporter, DctQ subunit	0.909337454450853	0.0610711488590768	0.00353490694290871	0.0260564897471614	0
K11690|C4-dicarboxylate transporter, DctM subunit	0.708140463970961	0.0305302422596843	0.175181447304022	0.0157438317472003	0.0704040147181326
K11717|cysteine desulfurase | selenocysteine lyase [EC.2.8.1.7 4.4.1.16]	0.837551219627685	0.000150918200797175	0.0752674318776537	0.0687965121721663	0.0182339181216974
K11720|lipopolysaccharide export system permease protein	0.980845919345655	0.0106861540548502	2.04739737895018e-06	0.00846587920211632	0
K11741|quaternary ammonium compound-resistance protein SugE	0.784307519755617	0.0141448931710626	0.00137285960085637	0.127368584196159	0.0728061432763047
K11743|spermidine export protein MdtJ	0.860630273654081	0.012801062312114	0.000443441644339325	0.126125222389466	0
K11749|regulator of sigma E protease [EC.3.4.24.-]	0.996215947059515	0.00350675453087334	0.000265391146824817	1.19072627869494e-05	0
K11752|diaminohydroxyphosphoribosylaminopyrimidine deaminase | 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC.3.5.4.26 1.1.1.193]	0.874361604660771	0.0243174530795418	0.00094217008782311	0.100378772171864	0
K11753|riboflavin kinase | FMN adenylyltransferase [EC.2.7.1.26 2.7.7.2]	0.848552756203986	0.102355201085512	0.026796243105622	0.0057876413148874	0.0165081582899933
K11754|dihydrofolate synthase | folylpolyglutamate synthase [EC.6.3.2.12 6.3.2.17]	0.944499895783724	0.0370023824893981	0.00606185012827663	0.0124358715986018	0
K11755|phosphoribosyl-ATP pyrophosphohydrolase | phosphoribosyl-AMP cyclohydrolase [EC.3.6.1.31 3.5.4.19]	0.931823832695705	0.0429114399364763	0.0040309520847618	0.0212337752830569	0
K11782|chorismate dehydratase [EC.4.2.1.151]	0.900997230108996	0.0369440807374242	0.0185346032672551	0.0435240858863249	0
K11784|cyclic dehypoxanthinyl futalosine synthase [EC.1.21.98.1]	0.936791249074747	0.0259905027858628	0.00401323094192226	0.0332050171974682	0
K11785|1,4-dihydroxy-6-naphthoate synthase [EC.1.14.-.-]	0.880512325426989	0.072401389321332	1.78267737170971e-05	0.042176749873886	0.00489170860407595
K11891|type VI secretion system protein ImpL	0.872457148821247	0.0774532602116522	0.0057856273113795	0.0443039636557216	0
K11895|type VI secretion system protein ImpH	0.870767315193492	0.105699283787643	0.0034908440136363	0.020042557005228	0
K11896|type VI secretion system protein ImpG	0.888409220216953	0.0736580041005647	0.0014877091635466	0.0364450665189358	0
K11900|type VI secretion system protein ImpC	0.884012698173977	0.046578863949792	3.73492591616764e-05	0.0693710886170688	0
K11905|type VI secretion system protein	0.858513327507825	0.121815521379982	0.00717722988532874	0.0124939212268644	0
K11927|ATP-dependent RNA helicase RhlE [EC.3.6.4.13]	0.705573686086219	0.269442599410666	0.0201514368084407	0.00483227769467386	0
K11928|sodium|proline symporter	0.895808035874287	0.0495952630322059	0.00077863936211581	0.0538180617313909	0
K11991|tRNA-specific adenosine deaminase	0.90049759345924	0.00357875385277518	0.0033301947236947	0.09259345796429	0
K12141|hydrogenase-4 component F	0.921318601586955	0.00280227109221203	0.000364120004101362	0.0219132215445972	0.053601785772134
K12257|SecD|SecF fusion protein	0.773045581105202	0.169928577294937	0.0195861631707529	0.0374396784291075	0
K12268|accessory secretory protein Asp1	0.928101636929848	0.0320786254449305	0.000346513643695583	0.018917407874476	0.02055581610705
K12292|ATP-binding cassette, subfamily C, bacterial, competence factor transporting protein [EC.3.4.22.-]	0.921396107065003	0.0184862617974329	0.0158414373447636	0.0442761937928002	3.55097603317171e-17
K12308|beta-galactosidase [EC.3.2.1.23]	0.978936191696313	0.0158445940402853	0.000658577065046771	0.00456063719835468	0
K12339|cysteine synthase B [EC.2.5.1.47]	0.802340156939746	0.080694502073101	0.100455874188374	0.0165094667987794	0
K12410|NAD-dependent deacetylase	0.980728907113422	0.0117574804672755	0.00255076788856988	0.00496284453073254	0
K12452|CDP-4-dehydro-6-deoxyglucose reductase, E1 [EC.1.17.1.1]	0.795087236926239	0.0153181106775422	0.00352527474691908	0.0200346049081878	0.166034772741112
K12506|2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase | 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC.2.7.7.60 4.6.1.12]	0.88725543191531	0.0430846136781234	0.00025663028608453	0.0694033241204817	0
K12527|putative selenate reductase [EC.1.97.1.9]	0.839189214260201	0.00715212467030609	0.0453865163680724	0.0757307546303794	0.0325413900710408
K12573|ribonuclease R [EC.3.1.-.-]	0.869543895838847	0.0956338439868831	0.0221183714502655	0.0127038887240043	0
K12574|ribonuclease J [EC.3.1.-.-]	0.528133968457386	0.0875736693605272	0.235104669973528	0.0286913552543514	0.120496336954208
K12960|5-methylthioadenosine|S-adenosylhomocysteine deaminase [EC.3.5.4.31 3.5.4.28]	0.814490609317668	0.0794479478710463	0.0254763365735528	0.0805851062377333	0
K13015|UDP-N-acetyl-D-glucosamine dehydrogenase [EC.1.1.1.136]	0.900355898541026	0.0101625898689358	0.0853993321678426	0.00408217942219555	0
K13016|UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase [EC.1.1.1.335]	0.911164128121583	0.0420832987183802	1.97330690011538e-05	0.0467328400910362	0
K13017|UDP-2-acetamido-2-deoxy-ribo-hexuluronate aminotransferase [EC.2.6.1.98]	0.863708896728141	0.0497710428609675	0.000636833645654417	0.085883226765237	0
K13038|phosphopantothenoylcysteine decarboxylase | phosphopantothenate--cysteine ligase [EC.4.1.1.36 6.3.2.5]	0.848980252134622	0.131054242885148	0.00577895427437112	0.0141865507058593	0
K13378|NADH-quinone oxidoreductase subunit C|D [EC.1.6.5.3]	0.835616963072259	0.00312545011634848	0.0766257578368016	0.0846318289745905	0
K13479|xanthine dehydrogenase FAD-binding subunit [EC.1.17.1.4]	0.637463354717689	0.0883643220685784	0.195555148139556	0.0216403524225533	0.0569768226516241
K13747|carboxynorspermidine decarboxylase [EC.4.1.1.96]	0.994795134351467	1.15743003543049e-07	1.78565416963762e-06	0.00520296425135954	0
K13789|geranylgeranyl diphosphate synthase, type II [EC.2.5.1.1 2.5.1.10 2.5.1.29]	0.881524519468679	0.0291625129739235	0.028385329444212	0.04033901716263	0.0205886209505558
K13797|DNA-directed RNA polymerase subunit beta-beta [EC.2.7.7.6]	0.849883499171326	0.082716574920317	0.00798527017548499	0.0594146557328718	0
K13821|RHH-type transcriptional regulator, proline utilization regulon repressor | proline dehydrogenase | delta 1-pyrroline-5-carboxylate dehydrogenase [EC.1.5.5.2 1.2.1.88]	0.869856812414077	0.0610354003075942	0.00958011193582621	0.0595276753425022	0
K13894|microcin C transport system permease protein	0.890796473669801	0.0462705025961281	0.00786986838801001	0.0550631553460606	0
K13895|microcin C transport system permease protein	0.917066278471062	0.034359477543115	0.00727571225619878	0.0412985317296244	0
K13896|microcin C transport system ATP-binding protein	0.854010647520639	0.0981190993409397	0.000128663359894407	0.0477415897785272	0
K13990|glutamate formiminotransferase | formiminotetrahydrofolate cyclodeaminase [EC.2.1.2.5 4.3.1.4]	0.876549836464288	0.00992888239845814	0.0170079210336358	0.0358760979196623	0.0606372621839563
K13993|HSP20 family protein	0.859927401519007	0.00832163185727402	0.00218980763293936	0.0524493234933937	0.0771118354973864
K14048|urease subunit gamma|beta [EC.3.5.1.5]	0.911573377035035	0.0399319587132677	0.00254837392192023	0.0459462903297767	0
K14155|cystathione beta-lyase [EC.4.4.1.8]	0.584390026215388	0.0744584720103509	0.134523362435416	0.0241994358496684	0.182428703489176
K14170|chorismate mutase | prephenate dehydratase [EC.5.4.99.5 4.2.1.51]	0.877168477709957	0.0508356218703156	0.000412624569889463	0.0715832758498378	0
K14188|D-alanine--poly(phosphoribitol) ligase subunit 2 [EC.6.1.1.13]	0.958663874472704	0.0231224747487106	0.00742770161167348	0.0107859491669117	0
K14652|3,4-dihydroxy 2-butanone 4-phosphate synthase | GTP cyclohydrolase II [EC.4.1.99.12 3.5.4.25]	0.904046597341408	0.0818267921216728	0.0117144846806615	0.00241212585625779	0
K14988|two-component system, NarL family, secretion system sensor histidine kinase SalK	0.700101577510043	0.0376329090288656	0.0743741557972613	0.18789135766383	0
K15581|oligopeptide transport system permease protein	0.895166632439367	0.0170398086099199	0.0848966954300754	0.00289686352063766	0
K15583|oligopeptide transport system ATP-binding protein	0.697984298777268	0.0301270543130369	0.210200236777383	0.0616884101323121	5.38051798163533e-17
K15584|nickel transport system substrate-binding protein	0.854918271771987	0.0878235942111718	0.00473709219416206	0.0525210418226792	0
K15585|nickel transport system permease protein	0.900560742168047	0.046180943163557	0.00434133673540088	0.0489169779329955	0
K15586|nickel transport system permease protein	0.891813170898581	0.0595040310824062	0.00257389496786049	0.0461089030511528	0
K15587|nickel transport system ATP-binding protein [EC.3.6.3.24]	0.882225395582072	0.0632232371185242	0.00404674507513788	0.0505046222242658	0
K15633|2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC.5.4.2.12]	0.90998823620533	0.00174636859521774	0.0879423142615702	0.000323080937881684	0
K15634|probable phosphoglycerate mutase [EC.5.4.2.12]	0.939967943676165	0.0393751288656449	0.00896288920642968	0.0116940382517603	0
K15770|arabinogalactan oligomer | maltooligosaccharide transport system substrate-binding protein	0.66099225057244	0.197656135030065	0.0722398588258877	0.0249005264977866	0.0442112290738203
K15778|phosphomannomutase | phosphoglucomutase [EC.5.4.2.8 5.4.2.2]	0.912646641464666	0.0214392889582623	0.00630624637579753	0.0596078232012746	0
K15894|UDP-N-acetylglucosamine 4,6-dehydratase [EC.4.2.1.115]	0.909373948420799	0.0498541470980934	0.000226873284711218	0.0405450311963963	0
K15895|UDP-4-amino-4,6-dideoxy-L-N-acetyl-beta-L-altrosamine transaminase [EC.2.6.1.92]	0.920644275115092	0.0578810237748393	0.00344064722846108	0.0180340538816077	0
K15896|UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine N-acetyltransferase [EC.2.3.1.202]	0.876858627928066	0.0675459572385435	0.00506526373256122	0.0505301511008294	0
K15898|pseudaminic acid synthase [EC.2.5.1.97]	0.85727385281071	0.0757437860827978	0.00107820613318537	0.0659041549733068	0
K15986|manganese-dependent inorganic pyrophosphatase [EC.3.6.1.1]	0.908234829907898	0.0322558231284605	2.02690707891413e-05	0.0183768785384532	0.0411121993543989
K15987|K(+)-stimulated pyrophosphate-energized sodium pump [EC.3.6.1.1]	0.93450930717599	0.00610769823936754	0.0541237355362792	0.0052592590483634	0
K16012|ATP-binding cassette, subfamily C, bacterial CydC	0.923554030714324	0.0395550143630469	0.0121024684366264	0.0247884864860024	5.28100174379918e-20
K16153|phosphorylase | glycogen(starch) synthase [EC.2.4.1.1 2.4.1.11]	0.871814198189849	0.0368235283875607	0.0144426372553239	0.0769196361672661	0
K16329|pseudouridylate synthase [EC.4.2.1.70]	0.884852932760212	0.0283576640718548	0.0696504862246482	0.017138916943285	0
K16363|UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase | 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC.3.5.1.108 4.2.1.59]	0.78751006175871	0.136202041980305	0.0661099728134742	0.0101779234475108	0
K16785|energy-coupling factor transport system permease protein	0.71512347070587	0.0358808261053254	0.0741804665168436	0.0169700853511825	0.157845151320779
K16786|energy-coupling factor transport system ATP-binding protein [EC.3.6.3.-]	0.702437762698865	0.0673859411172766	0.0530748139560099	0.0450277055041814	0.132073776723667
K16787|energy-coupling factor transport system ATP-binding protein [EC.3.6.3.-]	0.759469721854765	0.0523736329919842	0.0448500495562303	0.0322013939140036	0.111105201683017
K17319|putative aldouronate transport system permease protein	0.846482183840772	0.062051809817642	0.0841916147815326	0.00302254968953884	0.00425184187051501
K17320|putative aldouronate transport system permease protein	0.841119654076585	0.0229094593945256	0.0153767921851522	0.00192554852163441	0.118668545822103
K17686|Cu+-exporting ATPase [EC.3.6.3.54]	0.895528242383376	0.089140490544285	0.00196776565524736	0.0133635014170911	0
K17716|UDP-glucose 4-epimerase [EC.5.1.3.2]	0.77829970753518	6.25527003720491e-06	0.125753386394318	0.0959406508004653	0
K17828|dihydroorotate dehydrogenase (NAD+) catalytic subunit [EC.1.3.1.14]	0.814569481477494	0.000990259006068306	0.155696214736561	0.0287440447798776	0
K17836|beta-lactamase class A [EC.3.5.2.6]	0.656048257931599	0.0705597225838249	0.157659555870469	0.0351255754405966	0.0806068881735106
K18138|multidrug efflux pump	0.7931876749247	0.184998663582939	0.016597193057468	0.00521646843489209	0
K18284|adenosylhomocysteine|aminodeoxyfutalosine nucleosidase [EC.3.2.2.9 3.2.2.30]	0.861613310011875	0.046690294218326	0.000696159303970808	0.0910002364658286	0
K18285|aminodeoxyfutalosine synthase [EC.2.5.1.120]	0.904987936817533	0.0403714237701435	0.0189396004008247	0.035701039011499	0
K18349|two-component system, OmpR family, response regulator VanR	0.948431824124538	0.0103034388761139	0.024955966620141	0.016308770379207	8.26561785171099e-17
K18369|alcohol dehydrogenase [EC.1.1.1.-]	0.867964656893025	0.0571015373207557	0.0655903503192362	0.00934345546698294	0
K18682|ribonucrease Y [EC.3.1.-.-]	0.972501935666534	0.0204009780311634	0.000887334648584068	0.00620975165371878	0
K19005|lipoteichoic acid synthase [EC.2.7.8.20]	0.843116432567521	0.0282856816526901	0.0287492305502303	0.00390320476585429	0.0959454504637041
K19221|cob(I)alamin adenosyltransferase [EC.2.5.1.17]	0.776684545885573	0.0679700707441609	0.121147492625566	0.0279033973462181	0.00629449339848165
