Residuals	number_of_pups_scaled	weight_grams_scaled	genotype	lipocalin2_pg_ml_scaled
K10823|oligopeptide transport system ATP-binding protein	0.698161413932327	0.0553601852705304	0.0114768919866579	0.23215387771815	0.00284763109233434
K10824|nickel transport system ATP-binding protein [EC.3.6.3.24]	0.800814423322851	0.0424646291842252	0.00497935586862355	0.132661084939757	0.0190805066845434
K10947|PadR family transcriptional regulator, regulatory protein PadR	0.955688433190434	0.00834825383027197	0.0346570945661959	0	0.00130621841309811
K10974|cytosine permease	0.836255152551676	0.000311902434281124	0.103174574146236	0	0.0602583708678076
K11013|cytolethal distending toxin subunit A	0.908690728373128	0.0722577929409487	0.0169135496548158	0	0.00213792903110729
K11014|cytolethal distending toxin subunit B	0.89569702221747	0.0130344282643071	0.00290473396747993	0.0876087168913329	0.00075509865941031
K11015|cytolethal distending toxin subunit C	0.97604031911605	0.0133063503948534	0.00280479683903356	0	0.0078485336500628
K11051|multidrug|hemolysin transport system permease protein	0.858977571875368	0.127120730022353	0.0118044173961138	0	0.00209728070616515
K11065|thiol peroxidase, atypical 2-Cys peroxiredoxin	0.931519346535899	0.0373395655911654	1.08751484033871e-05	0	0.0311302127245321
K11068|hemolysin III	0.900077318513295	4.64270664207069e-05	0.0922927550276136	0	0.00758349939267121
K11071|spermidine|putrescine transport system permease protein	0.82971360895628	0.0156045133978763	0.125351476850519	1.04051747199137e-17	0.0293304007953247
K11072|spermidine|putrescine transport system ATP-binding protein [EC.3.6.3.31]	0.830773342524381	0.130843485812595	0.0321840207542941	0	0.00619915090873002
K11085|ATP-binding cassette, subfamily B, bacterial MsbA [EC.3.6.3.-]	0.928230321739922	0.0316343033623698	0.0338945118751611	0	0.00624086302254686
K11144|primosomal protein DnaI	0.861686171902351	0.0961547676695324	0.0407641293538024	0	0.00139493107431426
K11145|ribonuclease III family protein	0.833109502433405	3.3499633090271e-06	0.082534871891887	0	0.0843522757113994
K11175|phosphoribosylglycinamide formyltransferase 1 [EC.2.1.2.2]	0.904536052869736	0.0129329564424476	0.0820158206050745	0	0.000515170082741842
K11179|tRNA 2-thiouridine synthesizing protein E [EC.2.8.1.-]	0.889003027135784	0.0966636763565698	6.33548016540637e-05	0	0.0142699417059917
K11184|catabolite repression HPr-like protein	0.722303165210252	0.149469660649666	0.0160008505487748	0	0.112226323591307
K11189|phosphocarrier protein	0.47904817903165	0.163711191815153	0.00193292953470394	0.283903994150959	0.0714037054675338
K11473|glycolate oxidase iron-sulfur subunit	0.849386587845768	0.06505217847932	0.00243529872119932	0.0831150237527717	1.09112009411699e-05
K11689|C4-dicarboxylate transporter, DctQ subunit	0.868994070297169	0.0693930737970646	0.000591831397114783	0.0516843993429588	0.00933662516569257
K11690|C4-dicarboxylate transporter, DctM subunit	0.26892501268914	0.175209013232922	0.00125614864672554	0.550513129530925	0.00409669590028733
K11717|cysteine desulfurase | selenocysteine lyase [EC.2.8.1.7 4.4.1.16]	0.967505893589154	0.000409080811137141	0.00181704242214927	0	0.0302679831775598
K11720|lipopolysaccharide export system permease protein	0.875836786286498	0.0459987675985748	0.0417662856009249	0.00330007094262416	0.0330980895713783
K11741|quaternary ammonium compound-resistance protein SugE	0.900344939598309	0.0194274468242646	0.058750621556753	0	0.0214769920206734
K11743|spermidine export protein MdtJ	0.905190724806972	0.071497052765368	0.00169020001424681	0	0.021622022413413
K11749|regulator of sigma E protease [EC.3.4.24.-]	0.87809004867585	0.0591513004017879	0.011156601281246	0	0.0516020496411161
K11752|diaminohydroxyphosphoribosylaminopyrimidine deaminase | 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC.3.5.4.26 1.1.1.193]	0.755673256480217	0.00895170977411549	0.0012996492581201	0.233933432798492	0.000141951689055558
K11753|riboflavin kinase | FMN adenylyltransferase [EC.2.7.1.26 2.7.7.2]	0.843570313804459	0.0258329134858179	0.055993329374669	0	0.0746034433350541
K11754|dihydrofolate synthase | folylpolyglutamate synthase [EC.6.3.2.12 6.3.2.17]	0.867384595955391	0.115963994657697	0.0126760647796728	0	0.00397534460723985
K11755|phosphoribosyl-ATP pyrophosphohydrolase | phosphoribosyl-AMP cyclohydrolase [EC.3.6.1.31 3.5.4.19]	0.855457215910056	0.00193746867954353	0.0181268353335479	0.122800458077188	0.00167802199966449
K11782|chorismate dehydratase [EC.4.2.1.151]	0.831166772917982	0.0737136507538945	0.0116863201814605	0.0717084560172823	0.0117248001293804
K11784|cyclic dehypoxanthinyl futalosine synthase [EC.1.21.98.1]	0.807620937493505	0.054214352166352	0.00895728718131048	0.128969217908983	0.000238205249848684
K11785|1,4-dihydroxy-6-naphthoate synthase [EC.1.14.-.-]	0.90851818286784	0.0898628282736089	0.00154026865391325	1.85441639159804e-15	7.87202046365628e-05
K11891|type VI secretion system protein ImpL	0.819990472099487	0.0184583600739691	0.00187831832263845	0.155639462306601	0.00403338719730404
K11895|type VI secretion system protein ImpH	0.777161041159082	0.0137664325070899	0.00335730409503946	0.205536339869099	0.000178882369689417
K11896|type VI secretion system protein ImpG	0.821745796056431	0.030294996399507	0.0012571038922569	0.134627933818935	0.0120741698328701
K11900|type VI secretion system protein ImpC	0.69838678004069	0.0520271569056223	0.00639052438489339	0.18497636483082	0.0582191738379737
K11905|type VI secretion system protein	0.951409101882652	0.0185023435702746	0.0292621947786553	0	0.000826359768418221
K11927|ATP-dependent RNA helicase RhlE [EC.3.6.4.13]	0.946003347632329	0.0180164083855017	0.0271052611166453	0	0.00887498286552407
K11928|sodium|proline symporter	0.822024797727587	0.0674874832067245	0.00958962545244637	0.0877817586485233	0.0131163349647192
K11991|tRNA-specific adenosine deaminase	0.933712072244786	0.0207887967159531	0.0388416006922591	0	0.00665753034700153
K11996|adenylyltransferase and sulfurtransferase [EC.2.7.7.80]	0.941899235266392	0.0564924194604958	0.000239108352737135	0	0.00136923692037482
K12140|hydrogenase-4 component E	0.85405799795971	0.0905358911263463	0.0192481764359247	0	0.0361579344780188
K12141|hydrogenase-4 component F	0.936218647353634	0.00504400762700498	0.0536793540397629	0	0.00505799097959802
K12257|SecD|SecF fusion protein	0.785032655060054	0.0334064016124	0.164422939318946	0	0.0171380040086005
K12268|accessory secretory protein Asp1	0.826243615837075	0.128550076473904	0.0397275235066892	0	0.00547878418233129
K12292|ATP-binding cassette, subfamily C, bacterial, competence factor transporting protein [EC.3.4.22.-]	0.8642576795981	0.0995869595504272	0.0313806175636202	0	0.00477474328785303
K12308|beta-galactosidase [EC.3.2.1.23]	0.838812756963802	0.124659250885203	0.029651775426933	0	0.00687621672406152
K12339|cysteine synthase B [EC.2.5.1.47]	0.573103846319417	0.106153387407899	0.00223962933497434	0.306924176794154	0.0115789601435554
K12410|NAD-dependent deacetylase	0.873235415858254	0.0292351138652047	0.0483929054161752	0.0339386543651706	0.0151979104951955
K12452|CDP-4-dehydro-6-deoxyglucose reductase, E1 [EC.1.17.1.1]	0.859224412674213	0.00451565456201165	0.0454884645104272	0	0.0907714682533477
K12506|2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase | 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC.2.7.7.60 4.6.1.12]	0.741642198557364	0.104602943833596	0.0194919589438418	0.105048400105588	0.02921449855961
K12527|putative selenate reductase [EC.1.97.1.9]	0.86031518416796	0.0539246931302233	0.00484253823675314	0	0.0809175844650631
K12573|ribonuclease R [EC.3.1.-.-]	0.859304445646529	0.00900288180715782	0.117801720721359	0	0.013890951824954
K12574|ribonuclease J [EC.3.1.-.-]	0.931191386898736	0.0484257098448146	0.00784585152761641	0	0.0125370517288332
K12960|5-methylthioadenosine|S-adenosylhomocysteine deaminase [EC.3.5.4.31 3.5.4.28]	0.868006255701147	0.0112200856208385	0.0742069270113998	0.0436125400729507	0.00295419159366357
K13015|UDP-N-acetyl-D-glucosamine dehydrogenase [EC.1.1.1.136]	0.709845075036663	0.000576474986272424	0.000279375855134297	0.285088188679189	0.00421088544274178
K13016|UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase [EC.1.1.1.335]	0.83582470515532	0.0278207491045806	7.24492233160484e-05	0.117491202234112	0.0187908942826708
K13017|UDP-2-acetamido-2-deoxy-ribo-hexuluronate aminotransferase [EC.2.6.1.98]	0.806678263530787	0.0240487941718594	0.00936348735869855	0.147236160195846	0.012673294742809
K13038|phosphopantothenoylcysteine decarboxylase | phosphopantothenate--cysteine ligase [EC.4.1.1.36 6.3.2.5]	0.856289531806127	0.11801601110402	0.0202782479931186	0	0.00541620909673438
K13378|NADH-quinone oxidoreductase subunit C|D [EC.1.6.5.3]	0.892404461029097	0.10602695296456	0.00135141213417915	0	0.00021717387216337
K13479|xanthine dehydrogenase FAD-binding subunit [EC.1.17.1.4]	0.899265699437616	0.0181837320937378	0.0535602953350108	0	0.0289902731336351
K13747|carboxynorspermidine decarboxylase [EC.4.1.1.96]	0.936727020493594	0.0113211039865813	0.050033967380339	0	0.00191790813948549
K13787|geranylgeranyl diphosphate synthase, type I [EC.2.5.1.1 2.5.1.10 2.5.1.29]	0.74514317804953	0.0023389197565988	0.0126100270960824	0.232290192498835	0.0076176825989539
K13789|geranylgeranyl diphosphate synthase, type II [EC.2.5.1.1 2.5.1.10 2.5.1.29]	0.870570173147013	0.116819684252005	0.011372503720499	0	0.00123763888048329
K13797|DNA-directed RNA polymerase subunit beta-beta [EC.2.7.7.6]	0.851240783093316	0.0623918761415694	0.00123605127834902	0.0847178903894556	0.000413399097309932
K13821|RHH-type transcriptional regulator, proline utilization regulon repressor | proline dehydrogenase | delta 1-pyrroline-5-carboxylate dehydrogenase [EC.1.5.5.2 1.2.1.88]	0.88216519907079	0.0292373435883005	0.00107149861188999	0.0874486898744331	7.72688545868796e-05
K13894|microcin C transport system permease protein	0.873275744235611	0.10681958163182	0.000918817838113717	0.0151738107918545	0.00381204550260045
K13895|microcin C transport system permease protein	0.756704847290893	0.182814939851071	0.000681675092772988	0.059341368598943	0.000457169166320349
K13896|microcin C transport system ATP-binding protein	0.761559645085827	0.0528848713543286	0.0177087277925422	0.166808545243526	0.0010382105237764
K13922|propionaldehyde dehydrogenase [EC.1.2.1.87]	0.863758689138487	0.131759179267235	0.00358199610608242	0	0.000900135488196266
K13990|glutamate formiminotransferase | formiminotetrahydrofolate cyclodeaminase [EC.2.1.2.5 4.3.1.4]	0.997534405085254	8.11755060707828e-05	2.38830916515796e-05	0	0.00236053631702388
K13993|HSP20 family protein	0.899011585381918	0.0379056757004585	0.0595378766438093	0	0.00354486227381436
K14048|urease subunit gamma|beta [EC.3.5.1.5]	0.864937856076446	0.0384438464041407	0.00314674709725459	0.0764785500046789	0.0169930004174798
K14155|cystathione beta-lyase [EC.4.4.1.8]	0.788554536890447	0.00101542295227303	0.189124558147403	0	0.0213054820098767
K14170|chorismate mutase | prephenate dehydratase [EC.5.4.99.5 4.2.1.51]	0.852858888175951	0.0841586661376164	0.00713776636275632	0.0507468219334007	0.00509785739027556
K14188|D-alanine--poly(phosphoribitol) ligase subunit 2 [EC.6.1.1.13]	0.847052088025188	0.136946529538327	0.0157828653414669	0	0.000218517095018764
K14652|3,4-dihydroxy 2-butanone 4-phosphate synthase | GTP cyclohydrolase II [EC.4.1.99.12 3.5.4.25]	0.562457815415712	0.0423524550439091	0.00011910289341551	0.352300555247408	0.0427700713995559
K14988|two-component system, NarL family, secretion system sensor histidine kinase SalK	0.736098773941141	0.192894647254479	0.00368531923589488	0	0.0673212595684849
K15580|oligopeptide transport system substrate-binding protein	0.895937126370772	0.0943420047607135	6.72144294808746e-05	0	0.00965365443903375
K15581|oligopeptide transport system permease protein	0.928391090025715	0.00375356676917495	0.000478539913922974	0	0.0673768032911873
K15582|oligopeptide transport system permease protein	0.907777773848856	0.00938332817738476	0.0595386215672452	0	0.0233002764065145
K15583|oligopeptide transport system ATP-binding protein	0.977617523474425	0.00324903738908077	0.0191229448789273	0	1.04942575669897e-05
K15584|nickel transport system substrate-binding protein	0.777406666132436	0.081557625451958	0.0265463822107702	0.10338979172032	0.0110995344845161
K15585|nickel transport system permease protein	0.832342453827483	0.137319733730022	0.00948137756273339	0.000149295256576204	0.0207071396231851
K15586|nickel transport system permease protein	0.850050109749592	0.130502002306394	0.00822365561008149	0	0.0112242323339326
K15587|nickel transport system ATP-binding protein [EC.3.6.3.24]	0.87575877727915	0.0988699609901168	0.00959846572450332	0.0108992177178972	0.00487357828833214
K15633|2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC.5.4.2.12]	0.906745989385226	0.0233524580965478	0.000618992527642689	0	0.0692825599905836
K15634|probable phosphoglycerate mutase [EC.5.4.2.12]	0.974039162298688	0.0201323910213934	0.00405732553930695	0	0.00177112114061117
K15770|arabinogalactan oligomer | maltooligosaccharide transport system substrate-binding protein	0.900890517099839	0.0989729311048616	2.09297057174527e-05	0	0.000115622089581927
K15778|phosphomannomutase | phosphoglucomutase [EC.5.4.2.8 5.4.2.2]	0.677630207488326	0.02593070342882	0.00389111479269976	0.268713751048772	0.0238342232413817
K15894|UDP-N-acetylglucosamine 4,6-dehydratase [EC.4.2.1.115]	0.864724662431896	0.0705563570182864	0.00132621629522079	0.0421106888143702	0.0212820754402267
K15895|UDP-4-amino-4,6-dideoxy-L-N-acetyl-beta-L-altrosamine transaminase [EC.2.6.1.92]	0.705432153713584	0.054191151022685	0.000502769663172381	0.210966765303085	0.0289071602974729
K15896|UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine N-acetyltransferase [EC.2.3.1.202]	0.911583387534596	0.0119945478175421	0.00414185016442098	0.0722270895550837	5.31249283569784e-05
K15898|pseudaminic acid synthase [EC.2.5.1.97]	0.723624335052132	0.0844880691431529	0.000461689112567237	0.150757942447678	0.0406679642444704
K15986|manganese-dependent inorganic pyrophosphatase [EC.3.6.1.1]	0.805591917717949	0.1505203873176	0.0372607919300568	0	0.00662690303439445
K15987|K(+)-stimulated pyrophosphate-energized sodium pump [EC.3.6.1.1]	0.699029711412062	0.0448681232525947	0.0919752806421831	0.157019553411062	0.00710733128209827
K16012|ATP-binding cassette, subfamily C, bacterial CydC	0.83624072696808	0.124279643302674	0.0324064693497477	0	0.00707316037949847
K16153|phosphorylase | glycogen(starch) synthase [EC.2.4.1.1 2.4.1.11]	0.918065639837999	0.00792788744462	0.0665796085941695	0	0.00742686412321192
K16329|pseudouridylate synthase [EC.4.2.1.70]	0.675633090619782	0.249619975749566	0.0413992111772036	0	0.0333477224534483
K16363|UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase | 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC.3.5.1.108 4.2.1.59]	0.847930220122122	0.0259384649900286	0.0824161927509209	0	0.0437151221369279
K16785|energy-coupling factor transport system permease protein	0.874883746604489	0.09229779188574	0.0327824862800238	0	3.59752297476431e-05
