Residuals	timepoint	number_of_pups_scaled	genotype	lipocalin2_pg_ml_scaled
GO:0044208|[BP] de novo AMP biosynthetic process	0.399153101038495	0.599988790139072	0.000640963842808437	1.58651157961451e-14	0.000217144979608793
GO:0044209|[BP] AMP salvage	0.634404590736627	0.32471475134625	0.0394736426372341	0	0.00140701527988824
GO:0044210|[BP] de novo CTP biosynthetic process	0.587136774206208	0.410121309908114	0.000718954556449791	4.66656604265978e-13	0.00202296132876198
GO:0044211|[BP] CTP salvage	0.702687931125615	0.272398912046622	0.0239587043259111	0.000601212012317088	0.000353240489535349
GO:0044212|[MF] transcription regulatory region DNA binding	0.987070809511829	1.72358114622107e-10	0.00669861711690925	0.00491387519360609	0.00131669800529768
GO:0044237|[BP] cellular metabolic process	0.911458107708123	0	0.0251691795894499	0	0.0633727127024271
GO:0044238|[BP] primary metabolic process	0.746462734245335	0.238378139853519	0.00569173786342227	0.00944129794746447	2.6090090258746e-05
GO:0044249|[BP] cellular biosynthetic process	0.787683400874816	0.157931563010411	0.0526733586060946	2.62249645137035e-12	0.00171167750605641
GO:0044262|[BP] cellular carbohydrate metabolic process	0.310209245455306	0.683508144307692	0.00519164282832206	1.01062583895134e-16	0.00109096740868006
GO:0044267|[BP] cellular protein metabolic process	0.997683408084747	0	0.000424300122494573	0	0.00189229179275823
GO:0044297|[CC] cell body	0.99512617925626	0	0.000443284357638896	0	0.00443053638610108
GO:0044318|[MF] L-aspartate:fumarate oxidoreductase activity	0.606758104529527	0.381965176162604	0.000110742822732889	0.0111238904687407	4.20860163960873e-05
GO:0044571|[BP] [2Fe-2S] cluster assembly	0.662501213505953	0.31053805486136	6.72760824024727e-06	0.0262607492096658	0.000693254814781292
GO:0044668|[MF] sodium:malonate symporter activity	0.283553183200486	0.714235338770833	0.00126897804259979	4.92902245087455e-14	0.000942499986032058
GO:0044780|[BP] bacterial-type flagellum assembly	0.796470196817943	0.192660159994265	0.0108323905816692	0	3.72526061232964e-05
GO:0044781|[BP] bacterial-type flagellum organization	0.735533535865542	0.25665805381343	0.00739433050495243	1.54272996921175e-11	0.000414079800647412
GO:0044822|[MF] poly(A) RNA binding	0.995971543280214	0	8.35471874873377e-07	0	0.00402762124791126
GO:0045087|[BP] innate immune response	0.991971599688252	0.00665027843398732	0.00137803182154012	1.13439914490745e-14	9.0056209379939e-08
GO:0045148|[MF] tripeptide aminopeptidase activity	0.518529436324843	0.462222917756375	0.0184216614067481	1.67944531663632e-13	0.000825984511866398
GO:0045151|[BP] acetoin biosynthetic process	0.577684837163856	0.396257028655306	0.0247468101047434	0	0.00131132407609529
GO:0045158|[MF] electron transporter, transferring electrons within cytochrome b6/f complex of photosystem II activity	0.757357124188078	0.184305878842755	0.0526629553813979	0	0.005674041587769
GO:0045226|[BP] extracellular polysaccharide biosynthetic process	0.66775690588689	0.324305776661556	0.0070366188053854	1.69142136735346e-11	0.000900698629254506
GO:0045227|[BP] capsule polysaccharide biosynthetic process	0.949434680434842	0.0306428488677579	0.0179584458327528	9.87070011970362e-15	0.00196402486463758
GO:0045239|[CC] tricarboxylic acid cycle enzyme complex	0.784671615469978	0.130206651511307	0.0280731867236677	4.19005010136184e-12	0.0570485462908569
GO:0045261|[CC] proton-transporting ATP synthase complex, catalytic core F(1)	0.538193463762889	0.440644492423533	0.021043672654719	0	0.00011837115885973
GO:0045263|[CC] proton-transporting ATP synthase complex, coupling factor F(o)	0.610394899928349	0.382542792982953	0.00433163649531147	2.21873489763229e-16	0.0027306705933863
GO:0045275|[CC] respiratory chain complex III	0.992494687308933	0	0.00644839138916927	0	0.00105692130189741
GO:0045277|[CC] respiratory chain complex IV	0.991398669568463	0	0.00338958975029342	0	0.00521174068124339
GO:0045302|[MF] choloylglycine hydrolase activity	0.694108201771818	0.166690483468611	0.0119559584494019	0.098514987104572	0.0287303692055974
GO:0045330|[MF] aspartyl esterase activity	0.670005312826882	0.263287963693357	0.00912766539950927	0.0571389415610557	0.000440116519196192
GO:0045333|[BP] cellular respiration	0.750091095287173	0.195844219246669	0.0532355131969256	1.08603901242098e-11	0.000829172258372053
GO:0045454|[BP] cell redox homeostasis	0.494642883290428	0.50472771607512	0.000473419141093507	4.82172608125473e-14	0.000155981493310925
GO:0045471|[BP] response to ethanol	0.988766938468331	0	0.00421961318125233	0	0.0070134483504167
GO:0045490|[BP] pectin catabolic process	0.784489960655947	0.195453135138524	0.00462833736319649	0.00494579575994978	0.0104827710823828
GO:0045493|[BP] xylan catabolic process	0.68369745385808	0.291293972651695	0.0199063065763089	0	0.00510226691391526
GO:0045596|[BP] negative regulation of cell differentiation	0.979011134410628	0	0.00867248975144036	0	0.0123163758379319
GO:0045727|[BP] positive regulation of translation	0.80218847387218	0.142392593309418	0.0258744267001032	0.0281482690600509	0.00139623705824894
GO:0045892|[BP] negative regulation of transcription, DNA-templated	0.671138752891733	0.31570603158138	6.39527930646238e-05	0.0129188150893726	0.000172447644449367
GO:0045893|[BP] positive regulation of transcription, DNA-templated	0.997998249416556	0	0.00179512285131119	0	0.000206627732132901
GO:0045910|[BP] negative regulation of DNA recombination	0.548219882199298	0.44515163449684	0.00456915773987365	0.00188876034453433	0.000170565219454268
GO:0045936|[BP] negative regulation of phosphate metabolic process	0.543534428065342	0.444933746432137	2.31048184072829e-05	0.00537694395752398	0.00613177672659042
GO:0045944|[BP] positive regulation of transcription from RNA polymerase II promoter	0.987069074755918	1.95478167220407e-07	0.00670160784176948	0.0049124462799344	0.00131667564421106
GO:0045982|[BP] negative regulation of purine nucleobase metabolic process	0.644940563571752	0.321501170559645	0.0335154439690549	0	4.2821899548306e-05
GO:0046026|[MF] precorrin-4 C11-methyltransferase activity	0.822074788197664	0.159343697117736	0.0185396695640796	0	4.18451205198434e-05
GO:0046034|[BP] ATP metabolic process	0.758940582905364	0.197445229198897	0.0326202168830274	7.54382778753361e-16	0.0109939710127113
GO:0046039|[BP] GTP metabolic process	0.676793424034914	0.271637053574229	0.00902097849839701	0.0419822600676653	0.000566283824794614
GO:0046080|[BP] dUTP metabolic process	0.89279341902916	0.0842928032888264	0.0137516787649371	0	0.00916209891707602
GO:0046110|[BP] xanthine metabolic process	0.417987862009422	0.579370444521714	0.000229902619879096	5.86167856590783e-05	0.00235317406332547
GO:0046113|[BP] nucleobase catabolic process	0.867021364798254	0.131789467682223	0.00118902901411904	6.3328649626857e-15	1.38505397049395e-07
GO:0046140|[BP] corrin biosynthetic process	0.822859332980806	0.168845023993106	0.00817243837899335	1.6212377045651e-13	0.00012320464693168
GO:0046167|[BP] glycerol-3-phosphate biosynthetic process	0.527859951466042	0.458579226634542	0.0126830761654505	1.58391682723546e-15	0.000877745733963989
GO:0046168|[BP] glycerol-3-phosphate catabolic process	0.543820897223537	0.447193116786292	0.00760877395743936	1.25521544213666e-12	0.0013772120314762
GO:0046174|[BP] polyol catabolic process	0.7716627943063	0.169669019112446	0.0581361472067727	2.45458751883466e-12	0.000532039372026563
GO:0046295|[BP] glycolate biosynthetic process	0.900655738126081	0.0732830120231956	0.0101845770289545	1.08809927161685e-11	0.0158766728108879
GO:0046330|[BP] positive regulation of JNK cascade	0.949551782931456	0.0230999975741259	0.0185730983994007	0	0.00877512109501741
GO:0046336|[BP] ethanolamine catabolic process	0.925487582845585	0.0271273317963847	0.000207078169885131	1.16731759389797e-13	0.0471780071880287
GO:0046353|[MF] aminoglycoside 3-N-acetyltransferase activity	0.56466373110987	0.433591277881152	0.000540758863350649	0	0.0012042321456271
GO:0046355|[BP] mannan catabolic process	0.9045211198651	0.09058623127914	0.00460032990297546	9.18187093193504e-13	0.000292318951866459
GO:0046373|[BP] L-arabinose metabolic process	0.592557181631633	0.406694978264268	0.000348243047858387	1.32666996426482e-11	0.000399597042974358
GO:0046386|[BP] deoxyribose phosphate catabolic process	0.507819882160091	0.440489979974943	0.000973123724903136	0.050587805169934	0.000129208970128524
GO:0046392|[BP] galactarate catabolic process	0.9389561509598	0.0301719062063749	0.0293420694798531	5.68321610505181e-13	0.00152987335340364
GO:0046416|[BP] D-amino acid metabolic process	0.885906539345969	0.11008219105646	0.00250655786318225	3.07973600765987e-11	0.0015047117035912
GO:0046417|[BP] chorismate metabolic process	0.68125768366652	0.28705497443136	0.0159324210395217	0.0156535201459803	0.000101400716617392
GO:0046428|[MF] 1,4-dihydroxy-2-naphthoate octaprenyltransferase activity	0.998303308580669	0	0.000494415598321173	0	0.00120227582100993
GO:0046429|[MF] 4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase activity	0.628820734693924	0.354513773284858	0.00555798813103134	0.0111074372230191	6.66671672856289e-08
GO:0046487|[BP] glyoxylate metabolic process	0.798433493751309	0.154289197514782	0.0472508555651057	6.86374682490103e-11	2.64531001661126e-05
GO:0046496|[BP] nicotinamide nucleotide metabolic process	0.311696191376414	0.674178204528026	0.0141047854808921	3.69107290583186e-16	2.08186146683886e-05
GO:0046523|[MF] S-methyl-5-thioribose-1-phosphate isomerase activity	0.960449306062707	0.00588085732345862	0.026631824093962	0	0.00703801251987196
GO:0046537|[MF] 2,3-bisphosphoglycerate-independent phosphoglycerate mutase activity	0.665522935814028	0.271334655597192	0.0624930304492625	1.00188060908994e-11	0.000649378129499137
GO:0046538|[MF] 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase activity	0.697204830824902	0.278083827502265	0.0241453697640577	2.67998635084983e-21	0.00056597190877543
GO:0046556|[MF] alpha-L-arabinofuranosidase activity	0.595221358518335	0.39728262696797	0.00184065071858277	0	0.0056553637951119
GO:0046558|[MF] arabinan endo-1,5-alpha-L-arabinosidase activity	0.917926142228583	0.0147884318096364	0.00488513111225555	7.36878315122023e-15	0.0624002948495174
GO:0046559|[MF] alpha-glucuronidase activity	0.683884962034383	0.265901639729688	0.00858999280996472	0.0383675816331723	0.00325582379279183
GO:0046654|[BP] tetrahydrofolate biosynthetic process	0.624428240095721	0.31096956854402	0.0314026226029559	0.0273622617864065	0.00583730697089603
GO:0046656|[BP] folic acid biosynthetic process	0.683252220543615	0.250312763618954	0.0339126393617595	0.026621682244471	0.0059006942311999
GO:0046677|[BP] response to antibiotic	0.66059896132948	0.331675457729742	0.00226910619066983	0.00513903082627206	0.00031744392383609
GO:0046685|[BP] response to arsenic-containing substance	0.538843275311623	0.446734433667856	0.00978420084721302	2.42429278101339e-15	0.00463809017330626
GO:0046686|[BP] response to cadmium ion	0.991226314971735	0	0.00626317246756882	0	0.00251051256069653
GO:0046688|[BP] response to copper ion	0.992162789911665	0	0.00702218919868971	0	0.000815020889645288
GO:0046689|[BP] response to mercury ion	0.992494687308933	0	0.00644839138916927	0	0.00105692130189741
GO:0046718|[BP] viral entry into host cell	0.99831434327148	0.000953953732490339	0.000543316823792934	0	0.000188386172237153
GO:0046854|[BP] phosphatidylinositol phosphorylation	0.484103519353218	0.458144114085184	0.00126669148301894	0.0530559992210598	0.00342967585751988
GO:0046855|[BP] inositol phosphate dephosphorylation	0.893799012606589	0.053261618212408	0.0475298325749069	1.65299176816346e-11	0.0054095365895667
GO:0046857|[MF] oxidoreductase activity, acting on other nitrogenous compounds as donors, with NAD or NADP as acceptor	0.995489850698433	0	0.00451011565166583	0	3.36499008174619e-08
GO:0046872|[MF] metal ion binding	0.582057174204875	0.401908052867959	0.00529309518826558	0.0107143463053602	2.7331433540382e-05
GO:0046873|[MF] metal ion transmembrane transporter activity	0.647646277050301	0.34421063080549	0.00721747859286925	0	0.00092561355133979
GO:0046890|[BP] regulation of lipid biosynthetic process	0.946592056802256	0.0476493299202852	0.0051159556880124	9.94116601070473e-20	0.00064265758944628
GO:0046912|[MF] transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer	0.682324322917441	0.294755483664458	0.00771231113650044	0.0151051478329702	0.000102734448630574
GO:0046914|[MF] transition metal ion binding	0.68638698406398	0.258073951500282	0.00893453375123378	0.0442991134896074	0.00230541719489754
GO:0046917|[MF] triphosphoribosyl-dephospho-CoA synthase activity	0.486692508083621	0.513037191086384	0.000153740960661538	0	0.000116559869333413
GO:0046933|[MF] proton-transporting ATP synthase activity, rotational mechanism	0.536281098941788	0.459589868415095	0.00394749899500738	0	0.00018153364810983
GO:0046944|[BP] protein carbamoylation	0.590946683749698	0.398350173326142	0.0105587120708486	0	0.000144430853310865
GO:0046952|[BP] ketone body catabolic process	0.82402603192481	0.119777924355019	0.0455634489721288	7.68610431885304e-11	0.0106325946711814
GO:0046961|[MF] proton-transporting ATPase activity, rotational mechanism	0.547757141255947	0.433812327564373	0.0181261491183882	0	0.000304382061291763
GO:0046982|[MF] protein heterodimerization activity	0.908629167204783	0.0682521818493015	0.00661638697977793	6.0676669055625e-12	0.0165022639600699
GO:0046983|[MF] protein dimerization activity	0.634099971114971	0.331149085850578	0.0100179001884452	0.0246308968310648	0.000102146014941388
GO:0046992|[MF] oxidoreductase activity, acting on X-H and Y-H to form an X-Y bond	0.601925700763317	0.390200201621676	0.00758959849449549	0	0.000284499120511336
GO:0047111|[MF] formate dehydrogenase (cytochrome-c-553) activity	0.750091095287173	0.195844219246669	0.0532355131969256	1.08603901242098e-11	0.000829172258372053
GO:0047112|[MF] pyruvate oxidase activity	0.63493717029089	0.336597306682446	0.0281384312450903	0	0.000327091781573822
GO:0047134|[MF] protein-disulfide reductase activity	0.913374626160795	0.0775697800245413	0.00254583913067295	0.00453176732281032	0.0019779873611801
GO:0047151|[MF] methylenetetrahydrofolate-tRNA-(uracil-5-)-methyltransferase (FADH2-oxidizing) activity	0.888668948178765	0.0712281318126733	0.035220130596639	3.07773100122696e-13	0.00488278941161455
GO:0047200|[MF] tetrahydrodipicolinate N-acetyltransferase activity	0.46679359844547	0.510270679560381	0.0229262953192899	0	9.4266748584265e-06
GO:0047244|[MF] N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase activity	0.672909450638415	0.29193590738592	0.0351546123392734	9.2878841100901e-11	2.9543512236426e-08
GO:0047304|[MF] 2-aminoethylphosphonate-pyruvate transaminase activity	0.918817637356306	0.0715338999076599	0.0083059567556067	0	0.00134250598042717
GO:0047310|[MF] glutamine-scyllo-inositol transaminase activity	0.989214714190025	0.000292128548265319	0.0102961137267328	0	0.000197043534976992
GO:0047334|[MF] diphosphate-fructose-6-phosphate 1-phosphotransferase activity	0.800284009300593	0.197369796529259	0.00135552489298271	2.15628567052698e-12	0.000990669275008967
GO:0047343|[MF] glucose-1-phosphate cytidylyltransferase activity	0.819806068844765	0.160206399011864	0.0129412421029148	7.66791952080673e-11	0.0070462899637764
GO:0047348|[MF] glycerol-3-phosphate cytidylyltransferase activity	0.766159593662247	0.226094320482313	0.000797493684928534	0.00657095710192563	0.000377635068586485
GO:0047355|[MF] CDP-glycerol glycerophosphotransferase activity	0.769776510039972	0.209839283109465	0.000145174864619258	0.0194115010475157	0.000827530938427851
GO:0047429|[MF] nucleoside-triphosphate diphosphatase activity	0.51542450007936	0.474444132030073	0.00180462813703467	0.00700390810561444	0.001322831647917
GO:0047441|[MF] 5-dehydro-2-deoxyphosphogluconate aldolase activity	0.867630384748896	0.0994300364786606	0.0062875375544237	0	0.0266520412180193
