Residuals	timepoint	number_of_pups_scaled	lipocalin2_pg_ml_scaled	genotype
K10118|raffinose|stachyose|melibiose transport system permease protein	0.681946178063323	0.275170462088261	0.00655976795218849	0.000211080548152626	0.036112511348075
K10119|raffinose|stachyose|melibiose transport system permease protein	0.990417581438339	0	0.00294034490143415	0.00664207366022732	0
K10206|LL-diaminopimelate aminotransferase [EC.2.6.1.83]	0.617752796329108	0.318371203321623	6.34404064808932e-05	0.00539546063121157	0.0584170993115768
K10254|myosin-crossreactive antigen	0.80895022290914	0.182195836191356	0.000392067741258251	0.00846187315824621	0
K10353|deoxyadenosine kinase [EC.2.7.1.76]	0.592107867749851	0.376747493399433	0.030963277467292	0.000181361380442316	2.98183435855627e-12
K10439|ribose transport system substrate-binding protein	0.952834880597293	0.028832537098361	0.0174758364684958	0.000856745835850273	0
K10440|ribose transport system permease protein	0.918408294875269	0.0722507995317452	0.000275435860397722	0.0090654695480205	1.84567625975092e-10
K10441|ribose transport system ATP-binding protein [EC.3.6.3.17]	0.911522895214619	5.12832189423356e-19	0.00514101462377418	0.0611671385485364	0.0221689516130706
K10540|methyl-galactoside transport system substrate-binding protein	0.894693561856585	0.046622057917121	0.0396522769531381	0.0190321032731556	0
K10541|methyl-galactoside transport system permease protein	0.983463250469974	0	0.00340496133624266	0.013131788193783	0
K10542|methyl-galactoside transport system ATP-binding protein [EC.3.6.3.17]	0.705625556807908	0.259277823599948	0.00733909910464969	0.00600753314207601	0.0217499873454184
K10548|putative multiple sugar transport system ATP-binding protein [EC.3.6.3.17]	0.872908751625554	0.103578695743441	0.00743187044572863	0.0160806796104732	2.57480294911191e-09
K10563|formamidopyrimidine-DNA glycosylase [EC.3.2.2.23 4.2.99.18]	0.677850303307899	0.282199624436132	0.0399168375312373	3.32347247317052e-05	0
K10716|voltage-gated potassium channel	0.887535559569561	1.59327072904154e-17	0.0209435405355689	0.0224450253408556	0.0690758745540144
K10773|endonuclease III [EC.4.2.99.18]	0.736250685697735	0.262750885310388	0.000320536095501831	0.000677892896375172	0
K10823|oligopeptide transport system ATP-binding protein	0.638436182266972	0.283290261123587	0.0410451667419407	0.00616026462020577	0.0310681252472953
K10824|nickel transport system ATP-binding protein [EC.3.6.3.24]	0.501559276480017	0.486362729809974	0.0120512166586875	2.67770513124309e-05	9.7543351523438e-15
K10907|aminotransferase	0.9175270430245	0.0703287880926889	0.00608469545945147	0.00231318155045115	0.00374629187290838
K10947|PadR family transcriptional regulator, regulatory protein PadR	0.945444786625065	0.0530712683512667	8.19560895041152e-05	0.00140198812480489	8.0935888272176e-10
K10974|cytosine permease	0.910833720842684	0.0822441339261547	0.00028586519084928	0.00663628003697929	3.33242058295655e-12
K11013|cytolethal distending toxin subunit A	0.533296263662993	0.453882064285789	0.0128050223971449	1.66496540716897e-05	1.27291536056907e-15
K11014|cytolethal distending toxin subunit B	0.598315707324447	0.397088139745104	0.00273523211554278	0.00186092081490686	0
K11015|cytolethal distending toxin subunit C	0.503343835343562	0.471589351787669	0.0238846325675346	0.00118218030123436	3.71019875551472e-16
K11051|multidrug|hemolysin transport system permease protein	0.67451299358731	0.290239948610852	0.0350504988990509	0.000196558902636092	1.51676808397719e-13
K11065|thiol peroxidase, atypical 2-Cys peroxiredoxin	0.517155239205221	0.473012505500835	0.00971817264488869	0.000114082649055171	0
K11068|hemolysin III	0.990835842434413	0	0.000983705690050615	0.00818045187553684	0
K11071|spermidine|putrescine transport system permease protein	0.963238333770985	0.0325976021663415	0.00321130072120595	0.000952763341466811	3.15042834080628e-16
K11072|spermidine|putrescine transport system ATP-binding protein [EC.3.6.3.31]	0.65951200258999	0.308638640087185	0.0318255288439188	2.38284789054672e-05	0
K11085|ATP-binding cassette, subfamily B, bacterial MsbA [EC.3.6.3.-]	0.652420356534334	0.340816452249078	0.00538147206908193	0.00138171914750609	0
K11144|primosomal protein DnaI	0.775327763751056	0.203689043456065	0.0207780483038138	0.0002051444890649	0
K11145|ribonuclease III family protein	0.915468182988705	0.0751111547352434	0.000308553541583077	0.00911210873446822	2.43159798671425e-17
K11175|phosphoribosylglycinamide formyltransferase 1 [EC.2.1.2.2]	0.957357705275325	0.0360511535697873	0.000109132454700173	0.00648200869794949	2.23819906285909e-12
K11179|tRNA 2-thiouridine synthesizing protein E [EC.2.8.1.-]	0.971149047231014	3.05980120509665e-14	0.0117972890788582	0.000608272122802675	0.0164453915672942
K11184|catabolite repression HPr-like protein	0.952467905401431	0	0.0394001148950574	0.00813197970351139	0
K11189|phosphocarrier protein	0.419080623397279	0.530244268309849	0.0110309505607348	0.000274734854656292	0.0393694228774807
K11358|aspartate aminotransferase [EC.2.6.1.1]	0.994192495384162	0	0.000395641777405352	0.00541186283843251	0
K11473|glycolate oxidase iron-sulfur subunit	0.544714818997155	0.442688842537455	0.0099493526860744	0.00264698577931601	0
K11689|C4-dicarboxylate transporter, DctQ subunit	0.584153415017391	0.403478978504002	0.0106858062016583	0.00168180027694233	6.4562493980812e-15
K11690|C4-dicarboxylate transporter, DctM subunit	0.614301074094723	0.1632412115686	0.0391035101158811	0.00875883403844408	0.174595370182352
K11717|cysteine desulfurase | selenocysteine lyase [EC.2.8.1.7 4.4.1.16]	0.981804671257254	0.0172894986158703	0.000554996470627789	0.000350833650475204	5.77257944661489e-12
K11720|lipopolysaccharide export system permease protein	0.623607273108348	0.368080860390898	0.00228197810326465	0.00602988839749011	0
K11741|quaternary ammonium compound-resistance protein SugE	0.967299520499264	0	0.0123635824030428	0.0203368970976927	0
K11743|spermidine export protein MdtJ	0.595314920926367	0.401465210597727	0.00178052012139119	0.00143934835451528	0
K11749|regulator of sigma E protease [EC.3.4.24.-]	0.712540084321731	0.286818578795872	0.000614643587563335	2.66932948334105e-05	0
K11752|diaminohydroxyphosphoribosylaminopyrimidine deaminase | 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC.3.5.4.26 1.1.1.193]	0.564288706798929	0.426256586419356	0.00865907280068819	0.000795633981020346	6.61535717019306e-15
K11753|riboflavin kinase | FMN adenylyltransferase [EC.2.7.1.26 2.7.7.2]	0.621258249355973	0.365105858783753	0.0120008148885058	0.00163507697176798	0
K11754|dihydrofolate synthase | folylpolyglutamate synthase [EC.6.3.2.12 6.3.2.17]	0.778802985428553	0.174458945882866	0.0463365569081511	0.000401511780430023	0
K11755|phosphoribosyl-ATP pyrophosphohydrolase | phosphoribosyl-AMP cyclohydrolase [EC.3.6.1.31 3.5.4.19]	0.580786826034027	0.400649501705149	0.0151236700599269	0.00344000220055387	3.4334347014848e-13
K11782|chorismate dehydratase [EC.4.2.1.151]	0.532749983346113	0.450965431974658	0.00951945536672834	0.00676512931249991	0
K11784|cyclic dehypoxanthinyl futalosine synthase [EC.1.21.98.1]	0.618834104384126	0.374086519602276	0.00559926416066495	0.00148011185293317	0
K11785|1,4-dihydroxy-6-naphthoate synthase [EC.1.14.-.-]	0.548293107135897	0.431552245126133	0.0162553212389383	0.00389932649903167	0
K11891|type VI secretion system protein ImpL	0.504300211011176	0.478444269736132	0.0157429639222883	0.00151255533040379	0
K11895|type VI secretion system protein ImpH	0.500451554518676	0.482561335161048	0.0169052449376337	8.18653826431224e-05	0
K11896|type VI secretion system protein ImpG	0.526443493916844	0.463008303118422	0.0103215508937127	0.000226652071021634	1.06158827229932e-16
K11900|type VI secretion system protein ImpC	0.528836729556639	0.458596404694279	0.00838468358956752	0.00418218215949687	1.71406341892689e-14
K11905|type VI secretion system protein	0.613774144613899	0.368324210206444	0.0163015909928803	0.00160005418264861	4.12824023999541e-12
K11927|ATP-dependent RNA helicase RhlE [EC.3.6.4.13]	0.884110506605372	0.00985453038920141	0.10204798304238	0.00398697996304626	0
K11928|sodium|proline symporter	0.565740294858124	0.424942783419894	0.00822099004994203	0.00109593167204058	7.9492794449782e-21
K11991|tRNA-specific adenosine deaminase	0.999713135716117	0	0.000259661124602885	2.72031592802939e-05	0
K11996|adenylyltransferase and sulfurtransferase [EC.2.7.7.80]	0.389124857376888	0.603058816260161	0.0077413333477724	7.49930151786639e-05	0
K12140|hydrogenase-4 component E	0.964581439877037	0	0.0178007409677286	0.017617819155234	0
K12141|hydrogenase-4 component F	0.97728181070073	0.00394025578069176	0.00236608429361486	0.0164118492249602	2.94236513903709e-15
K12257|SecD|SecF fusion protein	0.947597364096545	0	0.0520179235684126	0.00038471233504222	0
K12267|peptide methionine sulfoxide reductase msrA|msrB [EC.1.8.4.11	0.996724856252513	0	0.00123497782523281	0.00204016592225397	0
K12268|accessory secretory protein Asp1	0.600875821356381	0.368074088873899	0.0308792749369173	0.000170814831232663	1.56962867929318e-12
K12292|ATP-binding cassette, subfamily C, bacterial, competence factor transporting protein [EC.3.4.22.-]	0.587880797232952	0.391197106565402	0.0207343382505679	0.00018775795105511	2.28060791506337e-14
K12308|beta-galactosidase [EC.3.2.1.23]	0.570938908279546	0.400666579780969	0.028223714685304	0.000170797253782153	3.9874117806864e-13
K12339|cysteine synthase B [EC.2.5.1.47]	0.963495814906953	0.0244203338557474	0.00496643008734354	0.00711742114995642	0
K12343|3-oxo-5-alpha-steroid 4-dehydrogenase 1 [EC.1.3.1.22]	0.994519894225185	0	0.000784290315130409	0.0046958154596848	0
K12373|hexosaminidase [EC.3.2.1.52]	0.852548096278552	0.143709852291915	0.00251921650182567	0.00122283492754071	1.66557852971621e-13
K12410|NAD-dependent deacetylase	0.54797468110407	0.445811040894312	0.0041105661226281	0.00210371187899028	0
K12452|CDP-4-dehydro-6-deoxyglucose reductase, E1 [EC.1.17.1.1]	0.818433606384867	0.138812994547662	0.00436529737213934	0.0154181028658241	0.022969998829507
K12506|2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase | 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC.2.7.7.60 4.6.1.12]	0.553464806869203	0.43482483811296	0.0102469240332313	0.00146343098460415	1.07828258645791e-15
K12527|putative selenate reductase [EC.1.97.1.9]	0.852818466841519	0.13196452886172	1.22499336690549e-05	0.0152047543630925	0
K12573|ribonuclease R [EC.3.1.-.-]	0.96358029570825	0	0.0362588200730344	0.000160884218715839	0
K12574|ribonuclease J [EC.3.1.-.-]	0.648784373421704	0.330634336995287	0.0155988260258284	0.00498246355718075	0
K12960|5-methylthioadenosine|S-adenosylhomocysteine deaminase [EC.3.5.4.31 3.5.4.28]	0.967969555190409	0	0.00508644152634328	0.000678415489558547	0.0262655877936896
K13015|UDP-N-acetyl-D-glucosamine dehydrogenase [EC.1.1.1.136]	0.782010235501766	0.102627400679633	0.00187983162303766	0.00017232227792041	0.113310209917643
K13016|UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase [EC.1.1.1.335]	0.53431132160153	0.454241129105293	0.00891988853984206	0.00252766075333499	0
K13017|UDP-2-acetamido-2-deoxy-ribo-hexuluronate aminotransferase [EC.2.6.1.98]	0.525058458700271	0.460313122553327	0.012073233057481	0.00255518568891911	1.37911709953759e-15
K13038|phosphopantothenoylcysteine decarboxylase | phosphopantothenate--cysteine ligase [EC.4.1.1.36 6.3.2.5]	0.642100715002933	0.307777366745317	0.0487942813519242	0.00132763689893513	8.90488701677814e-13
K13378|NADH-quinone oxidoreductase subunit C|D [EC.1.6.5.3]	0.875716947241611	0.0817714330997387	0.00718211925975	3.66934896430757e-05	0.0352928069092572
K13479|xanthine dehydrogenase FAD-binding subunit [EC.1.17.1.4]	0.967607110211436	0	0.00431308816997483	0.0280798016185888	0
K13747|carboxynorspermidine decarboxylase [EC.4.1.1.96]	0.749341184094833	0.250404375586462	5.57398477653458e-05	0.000198700470937408	2.42799898401468e-15
K13787|geranylgeranyl diphosphate synthase, type I [EC.2.5.1.1 2.5.1.10 2.5.1.29]	0.328518697702098	0.6273186117302	1.48046477043745e-05	0.00121410620665843	0.0429337797133396
K13789|geranylgeranyl diphosphate synthase, type II [EC.2.5.1.1 2.5.1.10 2.5.1.29]	0.764702809084085	0.211335566808017	0.0221243589823631	0.00183726511122345	1.43116977740182e-11
K13797|DNA-directed RNA polymerase subunit beta-beta [EC.2.7.7.6]	0.499742630883806	0.484227555549379	0.0138790323433001	0.00215078122351517	0
K13821|RHH-type transcriptional regulator, proline utilization regulon repressor | proline dehydrogenase | delta 1-pyrroline-5-carboxylate dehydrogenase [EC.1.5.5.2 1.2.1.88]	0.502295571554152	0.47805697156985	0.0150690023514277	0.00457845452457048	0
K13894|microcin C transport system permease protein	0.509732686353899	0.481306312005626	0.00431483184662971	0.0046461697938429	2.33306855524916e-15
K13895|microcin C transport system permease protein	0.524741562482534	0.462196998395682	0.00484111856385916	0.00822032055792546	1.01577644449254e-16
K13896|microcin C transport system ATP-binding protein	0.480625846968048	0.502964471607906	0.0164030585527633	6.62287128227682e-06	0
K13922|propionaldehyde dehydrogenase [EC.1.2.1.87]	0.871273567350742	0.121556644007134	0.000137852664107391	0.00703193597801692	0
K13990|glutamate formiminotransferase | formiminotetrahydrofolate cyclodeaminase [EC.2.1.2.5 4.3.1.4]	0.840211091093425	0.0915387232438867	0.00567171666872446	0.0140044621668978	0.0485740068270663
K13993|HSP20 family protein	0.954610629332737	0.0144439614331212	0.0062088111852018	0.0081170544535789	0.0166195435953614
K14048|urease subunit gamma|beta [EC.3.5.1.5]	0.494942356721682	0.493041361931508	0.00665474464318491	0.00536153670362282	2.72471440298412e-15
K14155|cystathione beta-lyase [EC.4.4.1.8]	0.707587262716511	0.278864878143953	4.39184347715862e-05	0.00668830079105087	0.00681563991371347
K14170|chorismate mutase | prephenate dehydratase [EC.5.4.99.5 4.2.1.51]	0.548503269586458	0.438737467391512	0.0116132161485191	0.00114604687351065	0
K14188|D-alanine--poly(phosphoribitol) ligase subunit 2 [EC.6.1.1.13]	0.592473073473223	0.380956177838294	0.0264070373736762	0.00016371131480663	0
K14652|3,4-dihydroxy 2-butanone 4-phosphate synthase | GTP cyclohydrolase II [EC.4.1.99.12 3.5.4.25]	0.513916484256368	0.446966879804923	0.0137809469521028	7.54786336878441e-07	0.0253349342002691
K14988|two-component system, NarL family, secretion system sensor histidine kinase SalK	0.852009376633021	0.0850565277657582	0.0189024003918338	0.0440316952093873	2.48690921036778e-20
K15580|oligopeptide transport system substrate-binding protein	0.646078979975947	0.33390434267641	0.0200035406635503	1.31366433016305e-05	4.07904994534649e-11
K15581|oligopeptide transport system permease protein	0.896341058353018	0.0506938616515012	0.020272786523197	0.0326922934722832	0
K15582|oligopeptide transport system permease protein	0.765950562442018	0.113968686082151	0.0547911213833016	0.0150834192855118	0.0502062108070177
K15583|oligopeptide transport system ATP-binding protein	0.95403303556459	0.0182619981450224	0.000253984533877839	0.0274509817565104	0
K15584|nickel transport system substrate-binding protein	0.559758328239556	0.421548149237576	0.0150835539684592	0.00360996855440856	0
